OP931240.1	vague species identification (OP931240.1 Cottus aff. gobio Rhine lineage isolate NMBE 1081400 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931239.1	vague species identification (OP931239.1 Cottus aff. gobio Po lineage isolate NMBE 1081928 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931238.1	vague species identification (OP931238.1 Cottus aff. gobio Po lineage isolate NMBE 1081938 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931237.1	vague species identification (OP931237.1 Cottus aff. gobio Po lineage isolate NMBE 1081935 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931236.1	vague species identification (OP931236.1 Cottus aff. gobio Rhine lineage isolate NMBE 1084806 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931235.1	vague species identification (OP931235.1 Cottus aff. gobio Rhone lineage isolate Fishec 174649 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931234.1	vague species identification (OP931234.1 Cottus aff. gobio Rhone lineage isolate Fishec 174641 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931233.1	vague species identification (OP931233.1 Cottus aff. gobio Rhine lineage isolate NMBE 1085537 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931232.1	vague species identification (OP931232.1 Cottus aff. gobio Rhine lineage isolate NMBE 1085532 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931231.1	vague species identification (OP931231.1 Cottus aff. gobio Rhine lineage isolate NMBE 1083954 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
OP931230.1	vague species identification (OP931230.1 Cottus aff. gobio Rhine lineage isolate NMBE 1086318 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 23 other species exist
LC791744.1	vague species identification (LC791744.1 Poromitra sp. CBM:ZF:20203 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 5 other species exist
LC791103.1	vague species identification (LC791103.1 Stomias sp. CBM:ZF:15520 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 4 other species exist
LC790137.1	vague species identification (LC790137.1 Pseudobathylagus sp. CBM:ZF:14708 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 0 other species exist
LC790124.1	vague species identification (LC790124.1 Pseudanthias sp. CBM:ZF:23388 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 22 other species exist
LC790110.1	vague species identification (LC790110.1 Scopelosaurus sp. CBM:ZF:14245 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 3 other species exist
LC790108.1	vague species identification (LC790108.1 Photostomias sp. CBM:ZF:14211 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 2 other species exist
LC790107.1	vague species identification (LC790107.1 Bathophilus sp. CBM:ZF:14210 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 6 other species exist
OR884955.1	vague species identification (OR884955.1 Synbranchus sp. USNM FISH 463301 isolate SU18e-1538 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR884954.1	vague species identification (OR884954.1 Synbranchus sp. USNM FISH 463300 isolate SU18e-1500 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR884854.1	vague species identification (OR884854.1 Plagioscion sp. USNM FISH 449084 isolate SU18-1066 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR884853.1	vague species identification (OR884853.1 Plagioscion sp. USNM FISH 449083 isolate SU18-1065 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR884852.1	vague species identification (OR884852.1 Plagioscion sp. USNM FISH 449081 isolate SU18-1063 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR884798.1	vague species identification (OR884798.1 Pachyurus sp. USNM FISH 448980 isolate SU18-962 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 1 other species exist
OR884797.1	vague species identification (OR884797.1 Pachyurus sp. USNM FISH 448255 isolate SU18-235 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 1 other species exist
OQ883821.1	vague species identification (OQ883821.1 Astronesthes sp. isolate HB1907_MWT9_384 small subunit ribosomal RNA gene, partial sequence; mitochondrial), 9 other species exist
LC091890.2	vague species identification (LC091890.2 Ectreposebastes sp. CBM:ZF:15690 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 0 other species exist
LC786484.1	vague species identification (LC786484.1 Chauliodus sp. CBM:ZF:14301 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 2 other species exist
LC786482.1	vague species identification (LC786482.1 Scopelogadus cf. bispinosus CBM:ZF:20186 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 2 other species exist
LC786480.1	vague species identification (LC786480.1 Sigmops sp. CBM:ZF:14256 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 3 other species exist
OR036045.1	vague species identification (OR036045.1 Lycengraulis sp. voucher CIUA_7241A small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR036008.1	vague species identification (OR036008.1 Lycengraulis sp. voucher CIUA_7255B small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR035815.1	vague species identification (OR035815.1 Lycengraulis sp. voucher CIUA_6952C small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR035814.1	vague species identification (OR035814.1 Lycengraulis sp. voucher CIUA_6952D small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR035813.1	vague species identification (OR035813.1 Lycengraulis sp. voucher CIUA_6952E small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR035789.1	vague species identification (OR035789.1 Lycengraulis sp. voucher CIUA_7247A small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR035787.1	vague species identification (OR035787.1 Lycengraulis sp. voucher CIUA_7254A small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR035786.1	vague species identification (OR035786.1 Lycengraulis sp. voucher CIUA_7254B small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR035785.1	vague species identification (OR035785.1 Lycengraulis sp. voucher CIUA_7255A small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
OR035784.1	vague species identification (OR035784.1 Lycengraulis sp. voucher CIUA_7255C small subunit ribosomal RNA gene, partial sequence; mitochondrial), 0 other species exist
LC785482.1	vague species identification (LC785482.1 Bathophilus sp. CBM:ZF:14286 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 6 other species exist
LC785481.1	vague species identification (LC785481.1 Photostomias sp. CBM:ZF:14253 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 2 other species exist
LC785479.1	vague species identification (LC785479.1 Ichthyococcus sp. CBM:ZF:14690 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 2 other species exist
LC785478.1	vague species identification (LC785478.1 Stemonosudis sp. CBM:ZF:14784 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 2 other species exist
LC785475.1	vague species identification (LC785475.1 Champsodon sp. CBM:ZF:21217 mitochondrial genes for 12S rRNA, 16S rRNA, partial sequence), 4 other species exist
LC785474.1	vague species identification (LC785474.1 Chauliodus sp. CBM:ZF:14324 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 2 other species exist
LC785473.1	vague species identification (LC785473.1 Photonectes sp. CBM:ZF:14287 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence), 1 other species exist
LC785468.1	vague species identification (LC785468.1 Champsodon sp. NSMT:P:140067 mitochondrial gene for 12S rRNA, partial sequence), 4 other species exist
LC785467.1	vague species identification (LC785467.1 Champsodon sp. CBM:ZF:15536 mitochondrial gene for 12S rRNA, partial sequence), 4 other species exist
LC091852.1	vague species identification (LC091852.1 Himantolophus sp. CBM DNA No. 2005-014 mitochondrial gene for 12S rRNA, partial sequence, bio_material: CBM(Chiba Museum) DNA No. 2005-014), 1 other species exist
LC091765.1	vague species identification (LC091765.1 Astronesthes sp. CBM:ZF:15558 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15558), 9 other species exist
LC091764.1	vague species identification (LC091764.1 Eustomias sp. CBM DNA No. 2000-003 mitochondrial gene for 12S rRNA, partial sequence, bio_material: CBM(Chiba Museum) DNA No. 2000-003), 3 other species exist
LC091763.1	vague species identification (LC091763.1 Astronesthes sp. CBM:ZF:15567 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15567), 9 other species exist
LC091762.1	vague species identification (LC091762.1 Chauliodus sp. CBM:ZF:15566 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15566), 2 other species exist
LC091761.1	vague species identification (LC091761.1 Eustomias sp. CBM:ZF:15564 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15564), 3 other species exist
LC091759.1	vague species identification (LC091759.1 Eustomias sp. CBM:ZF:15562 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15562), 3 other species exist
LC091758.1	vague species identification (LC091758.1 Chauliodus sp. CBM:ZF:15561 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15561), 2 other species exist
LC091757.1	vague species identification (LC091757.1 Leptostomias sp. CBM DNA No. 2015-239 mitochondrial gene for 12S rRNA, partial sequence, bio_material: CBM(Chiba Museum) DNA No. 2015-239), 1 other species exist
LC091754.1	vague species identification (LC091754.1 Eustomias sp. CBM:ZF:15523 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15523), 3 other species exist
LC091752.1	vague species identification (LC091752.1 Astronesthes sp. CBM:ZF:15526 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15526), 9 other species exist
LC091750.1	vague species identification (LC091750.1 Bathophilus sp. CBM DNA No. 2015-256 mitochondrial gene for 12S rRNA, partial sequence, bio_material: CBM(Chiba Museum) DNA No. 2015-256), 6 other species exist
LC091749.1	vague species identification (LC091749.1 Photostomias sp. CBM:ZF:14222 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14222), 2 other species exist
LC091747.1	vague species identification (LC091747.1 Bathophilus sp. CBM:ZF:14246 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14246), 6 other species exist
LC091744.1	vague species identification (LC091744.1 Photostomias sp. CBM:ZF:15518 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15518), 2 other species exist
LC091743.1	vague species identification (LC091743.1 Eustomias sp. CBM:ZF:14247 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14247), 3 other species exist
LC091741.1	vague species identification (LC091741.1 Astronesthes sp. CBM DNA No. 2015-229 mitochondrial gene for 12S rRNA, partial sequence, bio_material: CBM(Chiba Museum) DNA No. 2015-229), 9 other species exist
LC091739.1	vague species identification (LC091739.1 Borostomias sp. CBM:ZF:14766 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14766), 4 other species exist
LC091736.1	vague species identification (LC091736.1 Pachystomias cf. microdon HUMZ:222684 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222684), 0 other species exist
LC091732.1	vague species identification (LC091732.1 Bathophilus sp. CBM:ZF:14794 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14794), 6 other species exist
LC091731.1	vague species identification (LC091731.1 Eustomias sp. CBM:ZF:14772 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14772), 3 other species exist
LC091730.1	vague species identification (LC091730.1 Bathophilus sp. CBM:ZF:14776 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14776), 6 other species exist
LC091729.1	vague species identification (LC091729.1 Idiacanthus sp. CBM:ZF:14774 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14774), 1 other species exist
LC091728.1	vague species identification (LC091728.1 Idiacanthus sp. CBM:ZF:14767 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14767), 1 other species exist
LC091725.1	vague species identification (LC091725.1 Eustomias sp. CBM:ZF:14200 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14200), 3 other species exist
LC091724.1	vague species identification (LC091724.1 Bathophilus sp. CBM DNA No. 2000-060 mitochondrial gene for 12S rRNA, partial sequence, bio_material: CBM(Chiba Museum) DNA No. 2000-060), 6 other species exist
LC091723.1	vague species identification (LC091723.1 Bathophilus sp. CBM:ZF:14208 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14208), 6 other species exist
LC091721.1	vague species identification (LC091721.1 Chauliodus sp. CBM:ZF:14214 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14214), 2 other species exist
LC091720.1	vague species identification (LC091720.1 Stomias sp. CBM:ZF:14696 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14696), 4 other species exist
LC091719.1	vague species identification (LC091719.1 Idiacanthus sp. CBM:ZF:14722 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14722), 1 other species exist
LC091716.1	vague species identification (LC091716.1 Astronesthes sp. CBM:ZF:14679 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14679), 9 other species exist
LC091715.1	vague species identification (LC091715.1 Eustomias sp. CBM:ZF:14694 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14694), 3 other species exist
LC091704.1	vague species identification (LC091704.1 Astronesthes sp. HUMZ:222561 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222561), 9 other species exist
LC091703.1	vague species identification (LC091703.1 Astronesthes sp. HUMZ:214216 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:214216), 9 other species exist
LC091702.1	vague species identification (LC091702.1 Astronesthes sp. HUMZ:214176 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:214176), 9 other species exist
LC091701.1	vague species identification (LC091701.1 Vinciguerria sp. CBM:ZF:14753 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14753), 3 other species exist
LC091700.1	vague species identification (LC091700.1 Vinciguerria sp. CBM:ZF:14736 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14736), 3 other species exist
LC091695.1	vague species identification (LC091695.1 Argyropelecus sp. CBM:ZF:15559 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15559), 6 other species exist
LC091689.1	vague species identification (LC091689.1 Maurolicus sp. CBM:ZF:14705 mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14705), 1 other species exist
